datetime,city,state,country,shape,duration_seconds
2007-12-04 19:30:00,sylva,nc,us,triangle,10.0
2007-01-24 19:40:00,leupp,az,us,changing,3300.0
2007-01-24 19:54:00,greenville,sc,us,light,5.0
2007-01-24 19:55:00,chesapeake,va,us,fireball,30.0
2007-01-24 20:00:00,charlotte,nc,us,other,3600.0
2007-01-24 20:00:00,franklin,nc,us,fireball,3.0
2007-01-24 20:00:00,greenville,sc,us,light,10.0
2007-01-24 20:00:00,leicester,nc,us,circle,120.0
2007-12-04 20:00:00,valley view/sanger (between),tx,,diamond,60.0
2007-01-24 20:36:00,bellevue,wa,us,other,300.0
2007-12-04 21:20:00,jacksonville,fl,us,teardrop,3.0
2007-12-04 21:30:00,hemet,ca,us,triangle,60.0
2007-12-04 21:30:00,jacksonville,fl,us,fireball,1015.0
2007-12-04 22:00:00,robinson,tx,us,light,3600.0
2007-12-04 22:00:00,tucson,az,us,unknown,3600.0
2007-12-04 22:15:00,lower burrell,pa,us,light,3.0
2007-12-04 23:00:00,johnson city,tn,us,triangle,240.0
2008-12-04 02:30:00,westmoreland (5 miles ne of),ca,,formation,6.0
2008-01-24 03:08:00,stonington,ct,us,other,120.0
2008-01-24 06:30:00,fort myers,fl,us,light,600.0
2008-12-04 12:00:00,milton (near banbury) (uk/england),,gb,circle,180.0
2008-12-04 14:00:00,norcross,ga,us,rectangle,180.0
2008-12-04 17:00:00,astoria,or,us,sphere,20.0
2008-12-04 17:00:00,crane,or,us,oval,180.0
2008-01-24 17:00:00,white plains,ny,us,oval,1200.0
2008-01-24 18:00:00,hammond,in,us,unknown,600.0
2008-01-24 18:10:00,hayward,ca,us,oval,180.0
2008-01-24 18:30:00,eustis,fl,us,unknown,1200.0
2008-01-24 18:30:00,hammond,in,us,unknown,180.0
2008-01-24 19:00:00,valley,al,us,fireball,8.0
2008-01-24 19:00:00,waddington,ny,us,light,180.0
2008-01-24 19:10:00,dublin,ga,us,fireball,1.5
2008-01-24 19:15:00,powder springs,ga,us,light,900.0
2008-12-04 20:00:00,new britain,pa,us,triangle,90.0
2008-01-24 20:50:00,las vegas,nv,us,oval,5.0
2008-01-24 21:05:00,newport news,va,us,disk,90.0
2008-01-24 21:15:00,north east/bel air,md,,changing,60.0
2008-12-04 21:30:00,cheektowaga,ny,us,light,2.0
2008-12-04 22:00:00,marysville,wa,us,other,120.0
2008-01-24 23:00:00,montgomery,tx,us,disk,180.0
2008-01-24 23:00:00,north riverside,il,us,light,4.0
2008-01-24 23:30:00,florence,al,us,teardrop,10.0
2009-01-24 00:30:00,beatrice,ne,us,disk,14400.0
2009-01-24 01:15:00,dixon,mo,us,circle,300.0
2009-01-24 01:15:00,dixon,mo,us,circle,300.0
2009-12-04 04:50:00,vassalboro,me,us,light,300.0
2009-12-04 05:00:00,alexandria,ky,us,triangle,3.0
2009-12-04 08:04:00,conway,nh,us,light,240.0
2009-01-24 12:06:00,yavatmal (india),,,circle,480.0
2009-12-04 17:30:00,heidelburg,ms,,triangle,30.0
2009-12-04 17:45:00,parksley,va,us,triangle,2700.0
2009-12-04 17:50:00,mcmurray,pa,us,cylinder,6000.0
2009-12-04 18:00:00,buffalo,ny,us,light,1200.0
2009-01-24 18:00:00,fairbanks,ak,us,oval,604800.0
2009-01-24 19:15:00,lake city,mi,us,triangle,7200.0
2009-01-24 19:20:00,cirencester (uk/england),,gb,fireball,240.0
2009-12-04 20:00:00,canfield,oh,us,circle,900.0
2009-01-24 20:00:00,sycamore,il,us,light,3600.0
2009-12-04 20:00:00,woodsville,nh,us,triangle,180.0
2009-01-24 20:22:00,manchester,vt,us,unknown,60.0
2009-12-04 20:30:00,ipswich&#44 qld (australia),,,triangle,420.0
2009-12-04 20:45:00,youngstown,oh,us,formation,180.0
2009-01-24 21:00:00,kingston (canada),on,ca,light,1200.0
2009-01-24 21:00:00,pipe creek,tx,us,light,1800.0
2009-01-24 21:50:00,mass city,mi,us,light,480.0
2009-12-04 22:00:00,danville,va,us,oval,300.0
2009-01-24 22:25:00,fairless hills,pa,us,oval,30.0
2009-01-24 22:30:00,morristown,nj,us,triangle,20.0
2009-01-24 23:35:00,norwich (uk/england),,gb,circle,60.0
2010-12-04 02:10:00,cypress,tx,us,unknown,180.0
2010-12-04 05:45:00,four oaks,nc,us,light,1200.0
2010-12-04 15:00:00,yokohama (japan),,,disk,1800.0
2010-12-04 19:30:00,inglewood,ca,us,light,3000.0
2010-01-24 19:40:00,tampa,fl,us,circle,360.0
2010-12-04 20:00:00,pittsburgh,pa,us,unknown,3600.0
2010-12-04 20:00:00,ward,ar,us,triangle,600.0
2010-12-04 21:00:00,peoria,az,us,unknown,900.0
2010-12-04 21:00:00,somerset,nj,us,light,1800.0
2011-01-24 00:00:00,peoria,az,us,formation,120.0
2011-01-24 00:30:00,buxton,me,us,other,180.0
2011-12-04 01:00:00,manchester,ct,us,other,120.0
2011-01-24 01:10:00,merrill,wi,us,oval,1800.0
2011-12-04 01:35:00,torrance,ca,us,light,600.0
2011-12-04 02:00:00,seaton (uk/england),,gb,unknown,1800.0
2011-01-24 06:12:00,arvada,co,us,other,600.0
2011-12-04 06:25:00,monterrey (mexico),,,light,120.0
2011-01-24 06:45:00,el dorado,ks,us,light,180.0
2011-01-24 15:50:00,houston,tx,us,rectangle,30.0
2011-01-24 17:30:00,lancaster,ca,us,unknown,600.0
2011-12-04 18:00:00,hite river (canada),on,,teardrop,3.0
2011-12-04 18:17:00,capitola,ca,us,other,180.0
2011-12-04 19:30:00,alexandria,va,us,light,120.0
2011-01-24 20:00:00,dallas,tx,us,flash,5.0
2011-12-04 20:00:00,greenville,nc,us,light,8.0
2011-12-04 20:00:00,staunton,va,us,flash,3.0
2011-12-04 21:17:00,anchorage,ak,us,light,2.0
2011-12-04 22:12:00,bellevue/issaquah,wa,,light,2.0
2011-12-04 23:32:00,palmetto bay,fl,,disk,360.0
2012-12-04 01:00:00,newark,de,us,unknown,120.0
2012-12-04 02:00:00,akola (india),,,cylinder,10.0
2012-01-24 03:10:00,simsboro,la,us,unknown,3600.0
2012-01-24 07:50:00,miesau (germany),,de,fireball,2.0
2012-12-04 09:30:00,albuquerque,nm,us,diamond,1800.0
2012-12-04 11:00:00,westboro,mo,us,disk,1800.0
2012-12-04 13:30:00,guarenas (venezuela),dc,,sphere,2.0
2012-12-04 14:00:00,washington&#44 dc,dc,,sphere,900.0
2012-12-04 14:00:00,watertown,sd,us,other,300.0
2012-12-04 16:00:00,willowbrook,il,us,light,180.0
2012-12-04 16:22:00,hodgkins,il,us,light,25.0
2012-01-24 18:20:00,chesapeake,va,us,unknown,600.0
2012-12-04 18:45:00,corpus christi,tx,us,light,900.0
2012-01-24 19:00:00,brick,nj,,fireball,300.0
2012-12-04 19:00:00,leavenworth,ks,us,fireball,2.0
2012-01-24 19:00:00,longs,sc,us,triangle,1200.0
2012-12-04 19:00:00,nunn,co,us,triangle,240.0
2012-12-04 19:00:00,plattekill,ny,us,circle,10800.0
2012-12-04 19:00:00,st. paul,mn,us,light,300.0
2012-12-04 19:10:00,adams county (on co. hwy. d),wi,us,fireball,120.0
2012-01-24 19:18:00,augusta,ga,us,triangle,60.0
2012-12-04 19:45:00,lake villa,il,us,triangle,2.0
2012-12-04 20:00:00,muncie,in,us,circle,7200.0
2012-01-24 21:00:00,phoenix,az,us,light,900.0
2012-12-04 21:00:00,racine,wi,us,triangle,15.0
2012-01-24 21:07:00,mission viejo,ca,us,circle,360.0
2012-01-24 21:30:00,phoenix,az,us,light,300.0
2012-12-04 21:30:00,westboro,mo,us,sphere,5.0
2012-12-04 21:37:00,huntington beach,ca,us,oval,300.0
2012-12-04 22:00:00,fort wayne,in,us,diamond,240.0
2012-12-04 22:00:00,morrison,il,us,unknown,20.0
2012-01-24 22:30:00,mount vernon,wa,us,flash,1.0
2012-01-24 23:30:00,kenosha,wi,us,sphere,15.0
2012-01-24 23:45:00,st. augustine,fl,us,light,4.0
2012-12-04 23:50:00,jeffersonville,in,us,sphere,840.0
2013-01-24 00:17:00,sunerland,ma,,fireball,2.0
2013-12-04 01:00:00,raleigh,nc,us,light,1500.0
2013-01-24 07:48:00,rocky mount,nc,us,circle,10.0
2013-12-04 10:30:00,jacksonville,fl,us,cigar,600.0
2013-01-24 11:07:00,scott depot,wv,us,changing,1200.0
2013-12-04 11:15:00,federal way,wa,us,unknown,480.0
2013-12-04 16:05:00,woodbury,ct,us,oval,180.0
2013-01-24 16:10:00,port charlotte,fl,us,light,600.0
2013-12-04 16:30:00,hoffman estates,il,us,flash,180.0
2013-01-24 17:25:00,portsmouth,nh,us,unknown,300.0
2013-12-04 17:30:00,dudley,ma,us,circle,120.0
2013-01-24 18:40:00,clearwater beach,fl,us,sphere,900.0
2013-12-04 19:00:00,clinton,in,us,diamond,7200.0
2013-12-04 19:00:00,tucson,az,us,fireball,180.0
2013-12-04 19:00:00,tucson,az,us,light,180.0
2013-12-04 19:00:00,washington,mi,us,unknown,45.0
2013-01-24 19:30:00,martinsville,in,us,disk,30.0
2013-12-04 19:30:00,port charlotte,fl,us,formation,15.0
2013-01-24 20:00:00,kelso,wa,us,circle,3.0
2013-01-24 21:00:00,new washington,oh,us,circle,300.0
2013-12-04 21:05:00,valley head,wv,us,light,1200.0
2013-12-04 23:00:00,coral gables,fl,us,,60.0
2014-01-24 06:50:00,maumee,oh,us,circle,120.0
2014-01-24 17:15:00,spokane valley,wa,us,light,300.0
2014-01-24 17:48:00,campbell,ca,us,other,30.0
2014-01-24 18:00:00,kelso,wa,us,sphere,300.0
2014-01-24 18:00:00,mclean,va,us,formation,120.0
2014-01-24 18:55:00,lewisville,tx,us,light,10.0
2014-01-24 19:00:00,seattle,wa,us,light,3600.0
2014-01-24 19:00:00,stilwell,ok,us,light,60.0
2014-01-24 19:23:00,san marcos,tx,us,disk,720.0
2014-01-24 19:30:00,little river,sc,us,light,300.0
2014-01-24 19:45:00,hernando,ms,us,circle,30.0
2014-01-24 19:55:00,honolulu,hi,us,light,300.0
2014-01-24 20:00:00,lubbock,tx,us,light,180.0
2014-01-24 20:04:00,caldwell,id,us,formation,180.0
2014-01-24 20:05:00,kelso,wa,us,formation,240.0
2014-01-24 21:20:00,hillsboro,or,us,formation,120.0
2014-01-24 21:30:00,seattle,wa,us,light,60.0
2014-01-24 21:40:00,highlands ranch,co,us,fireball,300.0
2014-01-24 21:45:00,beebe,ar,us,triangle,900.0
2014-01-24 22:05:00,levittown,ny,us,unknown,20.0
2014-01-24 23:12:00,frankfort,ky,us,triangle,300.0
2014-01-24 23:59:00,portland,or,us,unknown,3600.0
1964-01-25 20:30:00,omaha,ne,us,sphere,300.0
1970-12-05 20:00:00,albuquerque,nm,us,other,120.0
1973-12-05 19:00:00,glen rose,ar,us,light,1200.0
1974-12-05 20:30:00,presque isle,me,us,other,120.0
1979-12-05 22:00:00,arkansas (rural),ar,,fireball,1200.0
1983-12-05 05:00:00,kent,wa,us,unknown,1.0
1985-12-05 05:00:00,manaus-amazonas (brazil),al,,egg,600.0
1991-12-05 01:45:00,gloucseter (uk/england),,,triangle,600.0
1991-12-05 19:30:00,tarzana,ca,us,sphere,210.0
1992-01-25 17:00:00,bricktown,nj,us,disk,180.0
1993-12-05 01:00:00,poughkeepsie,ny,us,unknown,600.0
1994-12-05 23:00:00,sumter,sc,us,circle,600.0
1995-12-05 20:30:00,north bend,wa,us,chevron,240.0
1995-01-25 22:40:00,philadelphia,pa,us,triangle,300.0
1995-12-05 23:10:00,salluit (canada),qc,,fireball,30.0
1996-01-25 21:15:00,redding,ca,us,,720.0
1996-12-05 21:25:00,toronto (canada),on,ca,,90.0
1996-01-25 21:30:00,phoenix,az,us,,1800.0
1996-12-05 22:00:00,seattle,wa,us,,30.0
1996-12-05 23:00:00,peebles,oh,us,light,3600.0
1997-12-05 02:32:00,guarenas&#44 miranda (venezuela),,,fireball,2.0
1997-12-05 03:00:00,clearwater beach,fl,us,oval,1800.0
1997-12-05 18:00:00,salton sea (over),ca,,disk,120.0
1997-01-25 21:00:00,marion,wi,us,triangle,120.0
1997-12-05 22:00:00,ferndale,wa,us,unknown,360.0
1998-12-05 03:00:00,atlanta,ga,us,fireball,1.5
1998-12-05 17:02:00,marina del rey/los angeles,ca,,unknown,120.0
1998-12-05 18:15:00,glendale,az,us,other,60.0
1998-12-05 19:00:00,valle de bravo (mexico),,,light,120.0
1998-12-05 20:30:00,las vegas,nv,us,unknown,10.0
1998-01-25 20:30:00,ripley,ms,us,light,1233.0
1998-12-05 21:21:00,pahrump,nv,us,circle,60.0
1999-12-05 00:05:00,coolidge,az,us,triangle,40.0
1999-01-25 01:15:00,san francisco (ocean side of),ca,us,sphere,240.0
1999-12-05 04:00:00,manchester,tn,us,light,10.0
1999-12-05 04:20:00,birmingham,al,us,sphere,5.0
1999-12-05 04:20:00,colombiana,al,,rectangle,5.0
1999-12-05 04:20:00,weogufka,al,us,fireball,7.0
1999-12-05 04:25:00,sterrett (15 miles south of birmingham),al,us,disk,5400.0
1999-12-05 04:30:00,toney,al,us,fireball,3.0
1999-12-05 05:05:00,dalton,ga,us,circle,15.0
1999-12-05 05:15:00,knoxville,tn,us,fireball,10.0
1999-12-05 05:45:00,cassville,ga,us,cone,60.0
1999-01-25 17:40:00,alabaster,al,us,fireball,900.0
1999-12-05 17:50:00,guyton,ga,us,circle,1.0
1999-12-05 18:30:00,burna,ky,us,unknown,5.0
1999-01-25 20:22:00,west elkton,oh,us,light,900.0
1999-12-05 20:30:00,cleveland,nc,us,circle,600.0
1999-12-05 21:00:00,dallas /ft. worth area&#44 south of the,tx,,light,300.0
1999-12-05 22:14:00,lutz,fl,us,light,20.0
1999-12-05 23:00:00,san diego,ca,us,fireball,7.0
2000-12-05 00:00:00,o&#39fallon,il,us,triangle,360.0
2000-12-05 15:27:00,darrington,wa,us,other,2.0
2000-12-05 16:20:00,corvallis,or,us,fireball,1200.0
2000-12-05 17:10:00,portland,or,us,light,120.0
2000-12-05 19:40:00,brooklyn park,mn,us,triangle,60.0
2000-12-05 20:03:00,ardmore,ok,us,unknown,240.0
2000-12-05 20:15:00,lake havasu city,az,us,other,120.0
2000-01-25 21:30:00,gold bar,wa,us,cigar,14.0
2000-01-25 21:40:00,montlu&ccedil;on (france),,,,360.0
2001-01-25 02:30:00,prospect park,pa,us,light,1800.0
2001-01-25 06:10:00,isle of wight (uk/england),,gb,circle,1140.0
2001-12-05 18:00:00,big bear city,ca,us,triangle,45.0
2001-01-25 19:00:00,avondale,az,us,light,7200.0
2001-01-25 21:00:00,porterville,ca,us,disk,120.0
2001-01-25 21:03:00,filion,mi,us,diamond,1920.0
2001-12-05 21:30:00,ferrum,va,us,oval,60.0
2001-01-25 21:30:00,sidney,oh,us,sphere,180.0
2001-12-05 22:00:00,oklahoma city,ok,us,light,420.0
2001-01-25 22:33:00,seattle,wa,us,fireball,1.0
2001-01-25 22:45:00,callahan,fl,us,formation,600.0
2001-12-05 22:54:00,birmingham,tx,,unknown,3600.0
2001-01-25 23:15:00,machesney park,il,us,triangle,900.0
2002-12-05 02:00:00,baytown,tx,us,other,900.0
2002-01-25 06:40:00,elk city,ok,us,cigar,300.0
2002-12-05 08:56:00,richardson,tx,us,unknown,90.0
2002-01-25 17:00:00,new providence,pa,us,cylinder,300.0
2002-01-25 18:05:00,williamsport,pa,us,triangle,600.0
2002-01-25 19:00:00,greenwood,la,us,sphere,14400.0
2002-01-25 19:25:00,mansfield (uk/england),,gb,light,30.0
2002-12-05 19:45:00,folsom (over/cameron park),ca,us,triangle,300.0
2002-01-25 20:00:00,bigelow,ar,us,triangle,120.0
2002-01-25 20:15:00,dover,tn,us,other,240.0
2002-01-25 20:45:00,avondale,az,us,light,4.0
2002-01-25 21:00:00,reseda (san fernando valley),ca,us,unknown,60.0
2002-01-25 22:00:00,st. catharines (canada),on,ca,circle,8.0
2003-12-05 01:15:00,portage,mi,us,egg,3600.0
2003-12-05 05:00:00,oceanside,ca,us,fireball,1200.0
2003-12-05 05:30:00,havelock,nc,us,circle,900.0
2003-01-25 07:00:00,in-orbit (heard from americus&#44 ga),ga,,formation,10.0
2003-12-05 11:00:00,stafford,va,us,light,300.0
2003-12-05 11:00:00,theodosia,mo,us,other,9.0
2003-01-25 14:03:00,bensheim (germany),,de,oval,15.0
2003-12-05 16:50:00,dekalb (outside of),il,us,circle,3.0
2003-12-05 17:00:00,st charles,il,us,light,4.0
2003-01-25 17:05:00,lancaster,pa,us,cylinder,120.0
2003-12-05 17:30:00,milwaukee,wi,us,light,30.0
2003-12-05 17:43:00,orillia (canada),on,ca,light,5.0
2003-12-05 17:45:00,cary,nc,us,cigar,10.0
2003-01-25 17:45:00,van nuys,ca,us,egg,300.0
2003-01-25 18:00:00,corning/redding/richfield,ca,,light,10800.0
2003-12-05 18:30:00,sedona,az,us,disk,360.0
2003-12-05 19:00:00,miami,ok,us,light,15.0
2003-01-25 19:20:00,burbank,ca,us,light,120.0
2003-01-25 19:30:00,fruita,co,us,unknown,600.0
2003-12-05 21:45:00,northland/moerewa bay (new zealand),,,,1800.0
2003-12-05 23:27:00,belleville,il,us,other,30.0
2004-12-05 04:25:00,terre haute,in,us,chevron,5.0
2004-12-05 07:00:00,east stroudsburg,pa,us,light,5.0
2004-12-05 14:45:00,tampa,fl,us,other,900.0
2004-01-25 15:00:00,hayward,ca,us,egg,180.0
2004-01-25 18:30:00,germantown,tn,us,cigar,5.0
2004-01-25 18:50:00,desert hot springs,ca,us,rectangle,120.0
2004-01-25 19:30:00,carnarvon gorge (australia),,,other,1814400.0
2004-12-05 20:30:00,orlando,fl,us,light,8.0
2004-12-05 20:45:00,homosassa,fl,us,sphere,30.0
2004-12-05 21:35:00,bainbridge,ny,us,disk,120.0
2004-12-05 22:00:00,strathroy (canada),on,ca,diamond,600.0
2004-12-05 22:20:00,bishkek (kyrgyzistan),,,unknown,7200.0
2004-12-05 23:00:00,fort pierce,fl,us,triangle,300.0
2005-01-25 00:00:00,fountain inn,sc,us,light,30.0
2005-12-05 00:25:00,forest hills (queens),ny,us,teardrop,30.0
2005-01-25 00:32:00,victoria (canada),bc,ca,fireball,30.0
2005-12-05 01:00:00,los alamos,nv,,disk,300.0
2005-01-25 06:32:00,new carrollton,md,us,light,2.0
2005-12-05 07:00:00,ypsilanti,mi,us,other,600.0
2005-01-25 08:00:00,center harbor,nh,us,unknown,30.0
2005-01-25 10:00:00,belize (during cruise),,,unknown,3600.0
2005-12-05 11:50:00,santa ana,ca,us,oval,20.0
2005-12-05 16:05:00,vernon (canada),bc,ca,cigar,420.0
2005-01-25 17:00:00,new york city (brooklyn),ny,us,cylinder,60.0
2005-12-05 17:25:00,richland,wa,us,triangle,30.0
2005-12-05 17:30:00,rancho cucamonga,ca,us,light,600.0
2005-12-05 18:05:00,tadmarton&#44 banbury (uk/england),,,triangle,30.0
2005-01-25 18:25:00,great falls (14 miles north of),mt,us,fireball,2.0
2005-12-05 19:40:00,acton,ca,us,fireball,60.0
2005-12-05 20:00:00,smithshire,il,us,other,60.0
2005-12-05 21:00:00,cheyenne,wy,us,unknown,5.0
2005-12-05 21:00:00,china spring,tx,,sphere,1500.0
2005-01-25 21:50:00,anchorage,ak,us,light,780.0
2005-12-05 22:00:00,centennial,co,us,fireball,3.0
2005-12-05 23:00:00,centralia,wa,us,circle,4.0
2006-01-25 00:00:00,west tawakoni,tx,,unknown,600.0
2006-12-05 01:30:00,germansville,pa,us,unknown,300.0
2006-01-25 02:30:00,aurora,oh,us,other,1200.0
2006-01-25 06:10:00,woodbridge,va,us,light,1800.0
2006-12-05 11:45:00,albuquerque,nm,us,disk,300.0
2006-12-05 11:50:00,fairfield,ca,us,other,600.0
2006-12-05 18:00:00,high prairie (canada),ab,ca,disk,600.0
2006-12-05 18:00:00,north myrtle beach,sc,us,light,60.0
2006-12-05 18:17:00,farmington,nm,us,light,5.0
2006-12-05 19:00:00,big pines,ca,us,diamond,5.0
2006-01-25 19:00:00,chicago,il,us,oval,600.0
2006-12-05 19:08:00,blairsville,ga,us,light,120.0
2006-01-25 19:30:00,antelope,ca,us,triangle,90.0
2006-01-25 20:15:00,annapolis/severna park,md,,oval,10.0
2006-12-05 21:05:00,fort wayne,in,us,other,300.0
2006-01-25 21:15:00,uk/england,,,changing,7200.0
2006-01-25 21:30:00,centralia,il,us,rectangle,15.0
2006-12-05 21:50:00,walnut creek,ca,us,disk,30.0
2006-12-05 22:00:00,bloomfield,nj,us,disk,30.0
2006-01-25 22:30:00,muncie,in,us,fireball,2.0
2006-12-05 22:38:00,sonoma,ca,us,light,300.0
2006-12-05 23:34:00,kingman,ks,us,light,300.0
2006-12-05 00:00:00,san francisco bay area,ca,,light,300.0
2007-01-25 02:10:00,las vegas,nv,us,light,1200.0
2007-12-05 03:45:00,ware,ma,us,circle,10800.0
2007-01-25 04:45:00,grass valley,ca,us,flash,1.0
2007-12-05 05:00:00,palatka,fl,us,oval,10.0
2007-12-05 05:30:00,burlington,co,us,flash,5.0
2007-01-25 06:45:00,cumming,ga,us,sphere,60.0
2007-01-25 13:30:00,ashford,wa,us,triangle,3600.0
2007-01-25 15:30:00,aurora,co,us,light,30.0
2007-12-05 17:00:00,colorado city,co,us,light,10.0
2007-01-25 18:30:00,brewster/carmel,ny,,light,30.0
2007-01-25 18:30:00,honolulu,hi,us,fireball,3600.0
2007-01-25 19:10:00,frankfort,in,us,fireball,900.0
2007-01-25 19:15:00,newbury park,ca,us,light,2.0
2007-01-25 19:30:00,otterbein,in,us,circle,180.0
2007-01-25 20:30:00,deer park,ny,us,fireball,5.0
2007-01-25 21:00:00,medford,or,us,cone,300.0
2007-01-25 21:30:00,nashville,tn,us,triangle,20.0
2007-12-05 21:30:00,port townsend,wa,us,fireball,3.0
2007-01-25 21:40:00,bath,oh,us,egg,240.0
2007-01-25 22:04:00,oklahoma city,ok,us,light,120.0
2007-12-05 22:51:00,mount pleasant,mi,us,triangle,120.0
2007-01-25 22:55:00,chesnee,sc,us,unknown,240.0
2007-01-25 23:30:00,houston,tx,us,sphere,60.0
2007-12-05 00:00:00,seminole,fl,us,fireball,1800.0
2008-12-05 00:00:00,prior lake,mn,us,sphere,120.0
2008-12-05 02:00:00,wilmington,nc,us,triangle,5.0
2008-01-25 03:00:00,acworth,ga,us,fireball,4.0
2008-12-05 06:10:00,tacoma,wa,us,other,1200.0
2008-12-05 07:25:00,canby,or,us,sphere,180.0
2008-01-25 07:30:00,davis,ca,us,fireball,180.0
2008-12-05 07:30:00,tiverton,ri,us,cylinder,6.0
2008-12-05 09:55:00,lodi,nj,us,formation,120.0
2008-01-25 10:30:00,iquique,,,circle,3600.0
2008-01-25 16:30:00,grand rapids to nyc (in flight),ab,,cigar,10.0
2008-01-25 16:40:00,tacoma,wa,us,oval,10.0
2008-12-05 20:05:00,dallas,tx,us,chevron,120.0
2008-12-05 20:30:00,fort collins,co,us,triangle,1800.0
2008-01-25 22:00:00,colquitt,ga,us,disk,600.0
2008-01-25 22:00:00,maiden,nc,us,circle,900.0
2008-01-25 22:45:00,albuquerque,nm,us,light,10.0
2008-12-05 22:45:00,south hiram,me,us,teardrop,5.0
2008-01-25 23:00:00,anthony,fl,us,disk,30.0
2008-12-05 23:00:00,austin,tx,us,light,2.0
2008-01-25 23:00:00,wildwood,fl,us,flash,2.0
2008-01-25 00:00:00,plymouth (uk/england),,gb,triangle,172800.0
2009-01-25 00:10:00,suzhou (china),,,circle,15.0
2009-01-25 00:40:00,kleive (norway),,,sphere,180.0
2009-01-25 03:15:00,greensboro,nc,us,unknown,9.0
2009-01-25 08:00:00,canton,oh,us,light,600.0
2009-01-25 08:45:00,mesa,az,us,light,2400.0
2009-12-05 11:30:00,azua (dominican republic),,,disk,30.0
2009-12-05 16:00:00,hugo (southeast ok),ok,us,unknown,10.0
2009-12-05 17:30:00,gifford,il,us,circle,300.0
2009-01-25 17:50:00,webster groves (st. louis),mo,us,other,2.0
2009-12-05 18:45:00,temecula,ca,us,circle,600.0
2009-01-25 19:00:00,bristol (uk/england),,gb,light,3600.0
2009-01-25 19:00:00,miami,fl,us,,300.0
2009-01-25 19:00:00,north miami beach,fl,us,oval,300.0
2009-12-05 20:00:00,phoenix,az,us,light,2.0
2009-12-05 20:00:00,temecula,ca,us,circle,60.0
2009-01-25 20:38:00,armonk,ny,us,unknown,45.0
2009-12-05 21:06:00,murray,ky,us,rectangle,30.0
2009-12-05 22:14:00,menifee,ca,us,circle,60.0
2009-01-25 22:30:00,yakima,wa,us,other,1200.0
2009-01-25 00:00:00,corona,ca,us,cigar,1.0
2010-01-25 01:00:00,iroquois falls (canada),on,ca,unknown,4.0
2010-01-25 05:00:00,lake stevens,wa,us,unknown,900.0
2010-12-05 09:20:00,montclair,nj,us,oval,40.0
2010-12-05 09:45:00,montclair,nj,us,unknown,420.0
2010-01-25 11:30:00,begues (catalonia&#44 spain),,,disk,120.0
2010-01-25 13:11:00,barcelona (spain),,,,120.0
2010-01-25 17:30:00,miami,fl,us,other,2.0
2010-01-25 18:00:00,keaau,hi,us,light,120.0
2010-01-25 18:45:00,kapolei,hi,,light,120.0
2010-01-25 19:00:00,naples,fl,us,light,60.0
2010-12-05 19:00:00,vancouver,wa,us,triangle,60.0
2010-01-25 19:15:00,holloman afb,nm,,other,60.0
2010-01-25 19:55:00,johor bahru (malaysia),,,unknown,600.0
2010-01-25 20:30:00,clayton,nc,us,light,3.0
2010-12-05 20:40:00,streamwood,il,us,triangle,10.0
2010-01-25 20:48:00,raleigh,nc,us,sphere,300.0
2010-12-05 21:00:00,huntsvile,al,,formation,1800.0
2010-12-05 23:00:00,milford,ct,us,circle,30.0
2011-12-05 01:00:00,cuero,tx,us,light,180.0
2011-01-25 02:30:00,petaling jaya (malaysia),,,triangle,300.0
2011-12-05 05:45:00,laguna hills,ca,us,disk,900.0
2011-12-05 06:45:00,billings,mt,us,sphere,60.0
2011-12-05 07:05:00,orlando,fl,us,light,30.0
2011-01-25 17:00:00,san ramon,ca,us,light,900.0
2011-01-25 17:15:00,broomfield,co,us,formation,1200.0
2011-12-05 17:35:00,king george,va,us,triangle,30.0
2011-12-05 19:00:00,ft. bragg,nc,,unknown,7200.0
2011-01-25 19:11:00,riverside,ca,us,triangle,1.0
2011-01-25 19:20:00,south kingstown,ri,,unknown,600.0
